time_key,time_label_24,time_label_12,time_interval_15min,time_interval_30min,time_interval_60min,label_hh,label_hh24,label_15min_24,label_30min_24,label_60min_24,label_15min_12,label_30min_12,label_60min_12,minute_after_hour
680,11:20,11:20 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,20
681,11:21,11:21 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,21
682,11:22,11:22 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,22
683,11:23,11:23 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,23
684,11:24,11:24 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,24
685,11:25,11:25 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,25
686,11:26,11:26 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,26
687,11:27,11:27 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,27
688,11:28,11:28 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,28
689,11:29,11:29 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,29
690,11:30,11:30 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,30
691,11:31,11:31 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,31
692,11:32,11:32 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,32
693,11:33,11:33 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,33
694,11:34,11:34 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,34
695,11:35,11:35 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,35
696,11:36,11:36 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,36
697,11:37,11:37 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,37
698,11:38,11:38 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,38
699,11:39,11:39 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,39
700,11:40,11:40 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,40
701,11:41,11:41 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,41
702,11:42,11:42 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,42
703,11:43,11:43 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,43
704,11:44,11:44 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM,44
705,11:45,11:45 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,45
706,11:46,11:46 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,46
707,11:47,11:47 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,47
708,11:48,11:48 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,48
709,11:49,11:49 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,49
710,11:50,11:50 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,50
711,11:51,11:51 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,51
712,11:52,11:52 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,52
713,11:53,11:53 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,53
714,11:54,11:54 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,54
715,11:55,11:55 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,55
716,11:56,11:56 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,56
717,11:57,11:57 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,57
718,11:58,11:58 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,58
719,11:59,11:59 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM,59
720,12:00,12:00 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,0
721,12:01,12:01 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,1
722,12:02,12:02 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,2
723,12:03,12:03 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,3
724,12:04,12:04 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,4
725,12:05,12:05 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,5
726,12:06,12:06 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,6
727,12:07,12:07 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,7
728,12:08,12:08 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,8
729,12:09,12:09 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,9
730,12:10,12:10 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,10
731,12:11,12:11 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,11
732,12:12,12:12 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,12
733,12:13,12:13 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,13
734,12:14,12:14 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM,14
735,12:15,12:15 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,15
736,12:16,12:16 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,16
737,12:17,12:17 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,17
738,12:18,12:18 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,18
739,12:19,12:19 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,19
740,12:20,12:20 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,20
741,12:21,12:21 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,21
742,12:22,12:22 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,22
743,12:23,12:23 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,23
744,12:24,12:24 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,24
745,12:25,12:25 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,25
746,12:26,12:26 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,26
747,12:27,12:27 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,27
748,12:28,12:28 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,28
749,12:29,12:29 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM,29
750,12:30,12:30 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,30
751,12:31,12:31 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,31
752,12:32,12:32 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,32
753,12:33,12:33 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,33
754,12:34,12:34 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,34
755,12:35,12:35 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,35
756,12:36,12:36 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,36
757,12:37,12:37 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,37
758,12:38,12:38 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,38
759,12:39,12:39 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,39
760,12:40,12:40 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,40
761,12:41,12:41 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,41
762,12:42,12:42 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,42
763,12:43,12:43 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,43
764,12:44,12:44 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM,44
765,12:45,12:45 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,45
766,12:46,12:46 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,46
767,12:47,12:47 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,47
768,12:48,12:48 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,48
769,12:49,12:49 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,49
770,12:50,12:50 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,50
771,12:51,12:51 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,51
772,12:52,12:52 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,52
773,12:53,12:53 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,53
774,12:54,12:54 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,54
775,12:55,12:55 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,55
776,12:56,12:56 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,56
777,12:57,12:57 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,57
778,12:58,12:58 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,58
779,12:59,12:59 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM,59
780,13:00,01:00 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,0
781,13:01,01:01 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,1
782,13:02,01:02 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,2
783,13:03,01:03 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,3
784,13:04,01:04 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,4
785,13:05,01:05 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,5
786,13:06,01:06 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,6
787,13:07,01:07 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,7
788,13:08,01:08 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,8
789,13:09,01:09 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,9
790,13:10,01:10 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,10
791,13:11,01:11 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,11
792,13:12,01:12 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,12
793,13:13,01:13 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,13
794,13:14,01:14 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM,14
795,13:15,01:15 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,15
796,13:16,01:16 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,16
797,13:17,01:17 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,17
798,13:18,01:18 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,18
799,13:19,01:19 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,19
800,13:20,01:20 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,20
801,13:21,01:21 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,21
802,13:22,01:22 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,22
803,13:23,01:23 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,23
804,13:24,01:24 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,24
805,13:25,01:25 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,25
806,13:26,01:26 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,26
807,13:27,01:27 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,27
808,13:28,01:28 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,28
809,13:29,01:29 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM,29
810,13:30,01:30 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,30
811,13:31,01:31 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,31
812,13:32,01:32 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,32
813,13:33,01:33 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,33
814,13:34,01:34 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,34
815,13:35,01:35 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,35
816,13:36,01:36 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,36
817,13:37,01:37 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,37
818,13:38,01:38 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,38
819,13:39,01:39 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,39
820,13:40,01:40 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,40
821,13:41,01:41 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,41
822,13:42,01:42 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,42
823,13:43,01:43 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,43
824,13:44,01:44 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM,44
825,13:45,01:45 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,45
826,13:46,01:46 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,46
827,13:47,01:47 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,47
828,13:48,01:48 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,48
829,13:49,01:49 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,49
830,13:50,01:50 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,50
831,13:51,01:51 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,51
832,13:52,01:52 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,52
833,13:53,01:53 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,53
834,13:54,01:54 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,54
835,13:55,01:55 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,55
836,13:56,01:56 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,56
837,13:57,01:57 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,57
838,13:58,01:58 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,58
839,13:59,01:59 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM,59
840,14:00,02:00 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,0
841,14:01,02:01 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,1
842,14:02,02:02 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,2
843,14:03,02:03 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,3
844,14:04,02:04 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,4
845,14:05,02:05 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,5
846,14:06,02:06 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,6
847,14:07,02:07 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,7
848,14:08,02:08 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,8
849,14:09,02:09 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,9
850,14:10,02:10 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,10
851,14:11,02:11 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,11
852,14:12,02:12 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,12
853,14:13,02:13 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,13
854,14:14,02:14 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM,14
855,14:15,02:15 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,15
856,14:16,02:16 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,16
857,14:17,02:17 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,17
858,14:18,02:18 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,18
859,14:19,02:19 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,19
860,14:20,02:20 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,20
861,14:21,02:21 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,21
862,14:22,02:22 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,22
863,14:23,02:23 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,23
864,14:24,02:24 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,24
865,14:25,02:25 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,25
866,14:26,02:26 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,26
867,14:27,02:27 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,27
868,14:28,02:28 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,28
869,14:29,02:29 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM,29
870,14:30,02:30 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,30
871,14:31,02:31 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,31
872,14:32,02:32 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,32
873,14:33,02:33 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,33
874,14:34,02:34 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,34
875,14:35,02:35 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,35
876,14:36,02:36 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,36
877,14:37,02:37 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,37
878,14:38,02:38 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,38
879,14:39,02:39 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,39
880,14:40,02:40 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,40
881,14:41,02:41 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,41
882,14:42,02:42 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,42
883,14:43,02:43 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,43
884,14:44,02:44 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM,44
885,14:45,02:45 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,45
886,14:46,02:46 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,46
887,14:47,02:47 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,47
888,14:48,02:48 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,48
889,14:49,02:49 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,49
890,14:50,02:50 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,50
891,14:51,02:51 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,51
892,14:52,02:52 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,52
893,14:53,02:53 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,53
894,14:54,02:54 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,54
895,14:55,02:55 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,55
896,14:56,02:56 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,56
897,14:57,02:57 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,57
898,14:58,02:58 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,58
899,14:59,02:59 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM,59
900,15:00,03:00 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM,0
901,15:01,03:01 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM,1
902,15:02,03:02 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM,2
903,15:03,03:03 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM,3
904,15:04,03:04 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM,4
905,15:05,03:05 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM,5
906,15:06,03:06 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM,6
