time_key,time_label_24,time_label_12,time_interval_15min,time_interval_30min,time_interval_60min,label_hh,label_hh24,label_15min_24,label_30min_24,label_60min_24,label_15min_12,label_30min_12,label_60min_12
704,11:44,11:44 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
705,11:45,11:45 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
706,11:46,11:46 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
707,11:47,11:47 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
708,11:48,11:48 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
709,11:49,11:49 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
710,11:50,11:50 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
711,11:51,11:51 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
712,11:52,11:52 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
713,11:53,11:53 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
714,11:54,11:54 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
715,11:55,11:55 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
716,11:56,11:56 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
717,11:57,11:57 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
718,11:58,11:58 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
719,11:59,11:59 AM,47,23,11,11 AM,11,11:45,11:30,11:00,11:45 AM,11:30 AM,11:00 AM
720,12:00,12:00 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
721,12:01,12:01 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
722,12:02,12:02 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
723,12:03,12:03 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
724,12:04,12:04 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
725,12:05,12:05 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
726,12:06,12:06 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
727,12:07,12:07 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
728,12:08,12:08 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
729,12:09,12:09 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
730,12:10,12:10 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
731,12:11,12:11 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
732,12:12,12:12 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
733,12:13,12:13 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
734,12:14,12:14 PM,48,24,12,12 PM,12,12:00,12:00,12:00,12:00 PM,12:00 PM,12:00 PM
735,12:15,12:15 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
736,12:16,12:16 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
737,12:17,12:17 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
738,12:18,12:18 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
739,12:19,12:19 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
740,12:20,12:20 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
741,12:21,12:21 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
742,12:22,12:22 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
743,12:23,12:23 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
744,12:24,12:24 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
745,12:25,12:25 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
746,12:26,12:26 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
747,12:27,12:27 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
748,12:28,12:28 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
749,12:29,12:29 PM,49,24,12,12 PM,12,12:15,12:00,12:00,12:15 PM,12:00 PM,12:00 PM
750,12:30,12:30 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
751,12:31,12:31 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
752,12:32,12:32 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
753,12:33,12:33 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
754,12:34,12:34 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
755,12:35,12:35 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
756,12:36,12:36 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
757,12:37,12:37 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
758,12:38,12:38 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
759,12:39,12:39 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
760,12:40,12:40 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
761,12:41,12:41 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
762,12:42,12:42 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
763,12:43,12:43 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
764,12:44,12:44 PM,50,25,12,12 PM,12,12:30,12:30,12:00,12:30 PM,12:30 PM,12:00 PM
765,12:45,12:45 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
766,12:46,12:46 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
767,12:47,12:47 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
768,12:48,12:48 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
769,12:49,12:49 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
770,12:50,12:50 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
771,12:51,12:51 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
772,12:52,12:52 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
773,12:53,12:53 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
774,12:54,12:54 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
775,12:55,12:55 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
776,12:56,12:56 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
777,12:57,12:57 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
778,12:58,12:58 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
779,12:59,12:59 PM,51,25,12,12 PM,12,12:45,12:30,12:00,12:45 PM,12:30 PM,12:00 PM
780,13:00,01:00 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
781,13:01,01:01 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
782,13:02,01:02 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
783,13:03,01:03 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
784,13:04,01:04 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
785,13:05,01:05 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
786,13:06,01:06 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
787,13:07,01:07 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
788,13:08,01:08 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
789,13:09,01:09 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
790,13:10,01:10 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
791,13:11,01:11 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
792,13:12,01:12 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
793,13:13,01:13 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
794,13:14,01:14 PM,52,26,13,01 PM,13,13:00,13:00,13:00,01:00 PM,01:00 PM,01:00 PM
795,13:15,01:15 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
796,13:16,01:16 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
797,13:17,01:17 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
798,13:18,01:18 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
799,13:19,01:19 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
800,13:20,01:20 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
801,13:21,01:21 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
802,13:22,01:22 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
803,13:23,01:23 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
804,13:24,01:24 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
805,13:25,01:25 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
806,13:26,01:26 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
807,13:27,01:27 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
808,13:28,01:28 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
809,13:29,01:29 PM,53,26,13,01 PM,13,13:15,13:00,13:00,01:15 PM,01:00 PM,01:00 PM
810,13:30,01:30 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
811,13:31,01:31 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
812,13:32,01:32 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
813,13:33,01:33 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
814,13:34,01:34 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
815,13:35,01:35 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
816,13:36,01:36 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
817,13:37,01:37 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
818,13:38,01:38 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
819,13:39,01:39 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
820,13:40,01:40 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
821,13:41,01:41 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
822,13:42,01:42 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
823,13:43,01:43 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
824,13:44,01:44 PM,54,27,13,01 PM,13,13:30,13:30,13:00,01:30 PM,01:30 PM,01:00 PM
825,13:45,01:45 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
826,13:46,01:46 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
827,13:47,01:47 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
828,13:48,01:48 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
829,13:49,01:49 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
830,13:50,01:50 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
831,13:51,01:51 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
832,13:52,01:52 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
833,13:53,01:53 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
834,13:54,01:54 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
835,13:55,01:55 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
836,13:56,01:56 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
837,13:57,01:57 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
838,13:58,01:58 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
839,13:59,01:59 PM,55,27,13,01 PM,13,13:45,13:30,13:00,01:45 PM,01:30 PM,01:00 PM
840,14:00,02:00 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
841,14:01,02:01 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
842,14:02,02:02 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
843,14:03,02:03 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
844,14:04,02:04 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
845,14:05,02:05 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
846,14:06,02:06 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
847,14:07,02:07 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
848,14:08,02:08 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
849,14:09,02:09 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
850,14:10,02:10 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
851,14:11,02:11 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
852,14:12,02:12 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
853,14:13,02:13 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
854,14:14,02:14 PM,56,28,14,02 PM,14,14:00,14:00,14:00,02:00 PM,02:00 PM,02:00 PM
855,14:15,02:15 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
856,14:16,02:16 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
857,14:17,02:17 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
858,14:18,02:18 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
859,14:19,02:19 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
860,14:20,02:20 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
861,14:21,02:21 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
862,14:22,02:22 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
863,14:23,02:23 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
864,14:24,02:24 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
865,14:25,02:25 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
866,14:26,02:26 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
867,14:27,02:27 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
868,14:28,02:28 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
869,14:29,02:29 PM,57,28,14,02 PM,14,14:15,14:00,14:00,02:15 PM,02:00 PM,02:00 PM
870,14:30,02:30 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
871,14:31,02:31 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
872,14:32,02:32 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
873,14:33,02:33 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
874,14:34,02:34 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
875,14:35,02:35 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
876,14:36,02:36 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
877,14:37,02:37 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
878,14:38,02:38 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
879,14:39,02:39 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
880,14:40,02:40 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
881,14:41,02:41 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
882,14:42,02:42 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
883,14:43,02:43 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
884,14:44,02:44 PM,58,29,14,02 PM,14,14:30,14:30,14:00,02:30 PM,02:30 PM,02:00 PM
885,14:45,02:45 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
886,14:46,02:46 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
887,14:47,02:47 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
888,14:48,02:48 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
889,14:49,02:49 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
890,14:50,02:50 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
891,14:51,02:51 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
892,14:52,02:52 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
893,14:53,02:53 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
894,14:54,02:54 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
895,14:55,02:55 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
896,14:56,02:56 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
897,14:57,02:57 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
898,14:58,02:58 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
899,14:59,02:59 PM,59,29,14,02 PM,14,14:45,14:30,14:00,02:45 PM,02:30 PM,02:00 PM
900,15:00,03:00 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
901,15:01,03:01 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
902,15:02,03:02 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
903,15:03,03:03 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
904,15:04,03:04 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
905,15:05,03:05 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
906,15:06,03:06 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
907,15:07,03:07 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
908,15:08,03:08 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
909,15:09,03:09 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
910,15:10,03:10 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
911,15:11,03:11 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
912,15:12,03:12 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
913,15:13,03:13 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
914,15:14,03:14 PM,60,30,15,03 PM,15,15:00,15:00,15:00,03:00 PM,03:00 PM,03:00 PM
915,15:15,03:15 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
916,15:16,03:16 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
917,15:17,03:17 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
918,15:18,03:18 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
919,15:19,03:19 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
920,15:20,03:20 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
921,15:21,03:21 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
922,15:22,03:22 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
923,15:23,03:23 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
924,15:24,03:24 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
925,15:25,03:25 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
926,15:26,03:26 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
927,15:27,03:27 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
928,15:28,03:28 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
929,15:29,03:29 PM,61,30,15,03 PM,15,15:15,15:00,15:00,03:15 PM,03:00 PM,03:00 PM
930,15:30,03:30 PM,62,31,15,03 PM,15,15:30,15:30,15:00,03:30 PM,03:30 PM,03:00 PM
931,15:31,03:31 PM,62,31,15,03 PM,15,15:30,15:30,15:00,03:30 PM,03:30 PM,03:00 PM
932,15:32,03:32 PM,62,31,15,03 PM,15,15:30,15:30,15:00,03:30 PM,03:30 PM,03:00 PM
933,15:33,03:33 PM,62,31,15,03 PM,15,15:30,15:30,15:00,03:30 PM,03:30 PM,03:00 PM
934,15:34,03:34 PM,62,31,15,03 PM,15,15:30,15:30,15:00,03:30 PM,03:30 PM,03:00 PM
935,15:35,03:35 PM,62,31,15,03 PM,15,15:30,15:30,15:00,03:30 PM,03:30 PM,03:00 PM
936,15:36,03:36 PM,62,31,15,03 PM,15,15:30,15:30,15:00,03:30 PM,03:30 PM,03:00 PM
937,15:37,03:37 PM,62,31,15,03 PM,15,15:30,15:30,15:00,03:30 PM,03:30 PM,03:00 PM
938,15:38,03:38 PM,62,31,15,03 PM,15,15:30,15:30,15:00,03:30 PM,03:30 PM,03:00 PM
